player_id,player_name,season,age,role,position,war,wrc_plus,ops_plus,obp,slg,iso,hr,bb_pct,k_pct,baserunning_runs,defensive_runs,avg_ev,barrel_pct,hard_hit_pct,launch_angle,bat_speed,chase_pct,whiff_pct,sprint_speed,era,era_plus,fip,xfip,innings,avg_velocity,stuff_plus,location_plus,pitching_plus,hard_hit_pct_allowed,gb_pct,hr9
10140,Demo Hitter 140,2011,25,Hitter,1B,3.43,128.3,133.3,0.341,0.426,0.247,30.0,10.3,18.9,0.1,1.1,91.5,7.4,45.0,12.8,72.2,23.7,24.6,27.3,,,,,,,,,,,,
10140,Demo Hitter 140,2012,26,Hitter,1B,4.55,131.9,134.2,0.367,0.497,0.226,31.0,10.4,17.2,-1.5,6.6,92.6,12.2,41.7,18.7,73.7,31.1,21.5,24.9,,,,,,,,,,,,
10140,Demo Hitter 140,2013,27,Hitter,1B,2.9,136.4,140.0,0.355,0.45,0.198,27.0,9.6,21.9,0.1,-0.6,90.0,10.3,35.0,11.6,71.5,26.2,26.8,24.3,,,,,,,,,,,,
10140,Demo Hitter 140,2014,28,Hitter,1B,4.38,142.4,140.1,0.358,0.483,0.193,35.0,11.2,20.1,-3.8,-4.4,89.4,12.8,45.8,10.2,71.9,30.7,27.4,27.4,,,,,,,,,,,,
10140,Demo Hitter 140,2015,29,Hitter,1B,4.08,139.0,137.3,0.327,0.499,0.247,26.0,12.2,26.8,2.2,-0.7,89.6,12.7,42.3,9.0,73.7,26.9,21.0,26.8,,,,,,,,,,,,
10140,Demo Hitter 140,2016,30,Hitter,1B,4.04,153.3,135.1,0.358,0.492,0.207,29.0,6.6,23.5,-4.5,8.2,89.5,9.0,45.5,13.6,73.8,24.8,19.4,26.9,,,,,,,,,,,,
10141,Demo Hitter 141,2019,22,Hitter,3B,2.29,133.9,130.4,0.346,0.431,0.199,18.0,8.7,19.4,2.3,-4.4,90.7,9.6,35.2,12.1,72.6,32.0,21.7,27.1,,,,,,,,,,,,
10141,Demo Hitter 141,2020,23,Hitter,3B,1.62,124.1,115.2,0.328,0.386,0.175,28.0,9.4,20.4,-1.4,4.9,89.9,8.3,30.7,16.3,69.3,30.8,27.7,29.1,,,,,,,,,,,,
10141,Demo Hitter 141,2021,24,Hitter,3B,2.42,114.9,123.9,0.344,0.446,0.225,21.0,12.6,17.2,0.0,-0.8,88.7,8.8,37.8,19.0,70.0,31.5,24.9,27.0,,,,,,,,,,,,
10141,Demo Hitter 141,2022,25,Hitter,3B,2.49,138.1,132.7,0.349,0.413,0.14,31.0,11.0,22.3,-0.2,-4.7,87.8,9.6,42.6,15.8,67.6,25.9,28.2,27.8,,,,,,,,,,,,
10141,Demo Hitter 141,2023,26,Hitter,3B,3.02,124.0,129.4,0.333,0.417,0.182,26.0,10.3,24.4,-1.8,14.7,89.2,9.9,35.1,11.7,72.6,31.5,27.3,26.1,,,,,,,,,,,,
10141,Demo Hitter 141,2024,27,Hitter,3B,3.88,139.8,131.4,0.349,0.488,0.191,28.0,11.6,20.6,0.6,0.2,89.0,11.2,40.5,11.6,68.9,27.6,21.7,27.6,,,,,,,,,,,,
10141,Demo Hitter 141,2025,28,Hitter,3B,3.64,120.4,129.5,0.365,0.464,0.194,32.0,12.0,24.3,1.9,-5.9,91.3,11.6,47.0,6.7,71.3,26.8,22.4,26.9,,,,,,,,,,,,
10141,Demo Hitter 141,2026,29,Hitter,3B,2.28,112.6,118.0,0.352,0.438,0.195,27.0,9.3,21.3,-5.6,0.8,89.2,10.2,42.1,8.0,72.7,32.0,22.0,25.9,,,,,,,,,,,,
10142,Demo Hitter 142,2015,27,Hitter,2B,4.32,144.8,158.1,0.37,0.445,0.186,35.0,10.6,19.6,-0.1,-2.4,90.1,10.3,49.6,13.7,71.5,29.3,20.5,26.4,,,,,,,,,,,,
10142,Demo Hitter 142,2016,28,Hitter,2B,4.57,161.1,152.1,0.378,0.503,0.215,37.0,12.2,22.3,-2.4,-4.6,90.4,12.6,44.3,12.6,71.7,28.2,23.1,27.1,,,,,,,,,,,,
10142,Demo Hitter 142,2017,29,Hitter,2B,3.49,122.7,140.8,0.364,0.452,0.206,32.0,9.7,25.2,-1.3,2.2,88.4,12.6,45.1,17.9,71.7,33.1,24.1,28.6,,,,,,,,,,,,
10142,Demo Hitter 142,2018,30,Hitter,2B,3.94,137.8,132.7,0.37,0.51,0.219,33.0,9.3,17.3,1.4,12.6,92.4,13.3,42.7,17.5,72.8,28.9,23.8,27.5,,,,,,,,,,,,
10142,Demo Hitter 142,2019,31,Hitter,2B,3.11,150.8,118.4,0.337,0.44,0.209,21.0,10.4,23.7,-1.3,2.0,89.9,12.5,42.2,9.2,73.0,30.8,26.5,26.3,,,,,,,,,,,,
10142,Demo Hitter 142,2020,32,Hitter,2B,2.55,123.2,135.1,0.352,0.488,0.229,16.0,10.3,23.4,-2.1,7.2,88.6,6.7,43.2,18.3,69.7,32.4,25.6,28.0,,,,,,,,,,,,
10142,Demo Hitter 142,2021,33,Hitter,2B,1.86,116.1,132.2,0.34,0.447,0.209,21.0,8.5,18.4,0.6,-10.6,87.5,2.6,31.9,11.5,72.2,32.5,22.9,28.3,,,,,,,,,,,,
10142,Demo Hitter 142,2022,34,Hitter,2B,2.91,135.3,121.4,0.355,0.485,0.166,29.0,10.3,21.9,-2.2,-0.8,92.0,12.4,42.6,11.5,71.1,29.9,22.9,27.8,,,,,,,,,,,,
10143,Demo Hitter 143,2021,26,Hitter,SS,3.71,148.8,149.9,0.367,0.463,0.239,31.0,10.4,23.7,-3.2,-3.5,90.3,13.3,45.2,10.2,72.7,28.9,21.5,27.5,,,,,,,,,,,,
10143,Demo Hitter 143,2022,27,Hitter,SS,2.56,140.9,116.3,0.337,0.476,0.181,17.0,6.3,20.2,-4.5,6.2,89.3,10.9,46.7,6.9,71.1,31.3,21.3,28.4,,,,,,,,,,,,
10143,Demo Hitter 143,2023,28,Hitter,SS,3.81,143.5,140.9,0.369,0.46,0.212,27.0,6.5,19.5,-1.7,-5.8,91.5,11.8,45.0,11.3,70.6,28.5,27.5,26.7,,,,,,,,,,,,
10143,Demo Hitter 143,2024,29,Hitter,SS,2.34,141.5,132.4,0.335,0.419,0.211,21.0,7.4,25.6,-4.2,-1.3,88.9,10.5,37.4,10.6,67.3,27.1,20.3,28.6,,,,,,,,,,,,
10143,Demo Hitter 143,2025,30,Hitter,SS,3.77,153.0,131.3,0.35,0.466,0.216,23.0,9.5,16.0,-1.7,-2.9,90.7,11.0,50.6,15.4,77.2,24.9,20.5,27.3,,,,,,,,,,,,
10144,Demo Hitter 144,2014,26,Hitter,RF,3.78,125.1,140.4,0.339,0.484,0.21,26.0,9.7,19.4,2.5,-4.2,88.8,9.1,39.4,15.8,73.4,28.7,24.5,27.0,,,,,,,,,,,,
10144,Demo Hitter 144,2015,27,Hitter,RF,3.35,144.3,129.1,0.325,0.471,0.196,29.0,8.2,21.2,-2.7,-1.1,89.1,9.1,40.4,16.6,71.9,27.7,24.1,27.5,,,,,,,,,,,,
10144,Demo Hitter 144,2016,28,Hitter,RF,3.39,157.3,139.3,0.339,0.48,0.223,29.0,11.2,24.4,1.6,4.7,89.8,10.0,44.2,8.5,71.6,26.2,23.5,26.0,,,,,,,,,,,,
10144,Demo Hitter 144,2017,29,Hitter,RF,3.81,146.2,135.4,0.366,0.439,0.236,29.0,9.1,20.7,-2.1,0.6,89.6,9.2,41.9,10.2,70.5,30.9,20.3,27.5,,,,,,,,,,,,
10144,Demo Hitter 144,2018,30,Hitter,RF,3.49,154.6,129.3,0.368,0.411,0.244,23.0,10.5,19.6,-0.3,-3.0,87.5,7.0,38.3,15.0,73.4,30.5,24.2,28.0,,,,,,,,,,,,
10144,Demo Hitter 144,2019,31,Hitter,RF,2.89,124.1,126.6,0.34,0.427,0.196,25.0,8.0,28.2,-4.8,-4.6,88.7,9.4,45.4,10.6,70.7,27.1,19.5,27.6,,,,,,,,,,,,
10144,Demo Hitter 144,2020,32,Hitter,RF,4.04,153.7,137.0,0.371,0.458,0.211,26.0,11.5,20.5,0.4,-4.0,90.7,12.3,46.0,11.9,71.6,26.9,22.3,28.7,,,,,,,,,,,,
10144,Demo Hitter 144,2021,33,Hitter,RF,3.39,134.8,135.8,0.359,0.475,0.198,36.0,9.7,29.2,1.1,-3.2,92.6,13.7,43.8,12.5,69.4,28.1,23.2,27.8,,,,,,,,,,,,
10144,Demo Hitter 144,2022,34,Hitter,RF,2.08,116.9,119.1,0.325,0.454,0.163,23.0,9.9,19.8,2.0,0.7,89.2,5.5,37.4,10.9,73.5,26.5,26.6,26.4,,,,,,,,,,,,
10144,Demo Hitter 144,2023,35,Hitter,RF,2.67,132.8,127.7,0.335,0.437,0.221,32.0,10.0,19.3,2.7,0.3,87.4,13.4,45.2,12.9,72.9,26.3,24.5,27.8,,,,,,,,,,,,
10144,Demo Hitter 144,2024,36,Hitter,RF,2.94,123.4,129.9,0.381,0.492,0.184,20.0,7.7,25.0,1.8,0.4,88.9,10.4,50.3,15.5,66.8,23.9,27.8,26.5,,,,,,,,,,,,
10145,Demo Hitter 145,2010,20,Hitter,DH,5.66,164.5,152.6,0.379,0.53,0.232,36.0,11.9,22.3,-1.2,-7.1,91.9,13.1,46.0,8.6,72.5,32.1,13.6,27.0,,,,,,,,,,,,
10145,Demo Hitter 145,2011,21,Hitter,DH,5.08,174.4,146.7,0.354,0.493,0.236,37.0,12.3,21.8,-0.8,-1.3,91.9,12.1,42.9,17.3,71.0,23.7,25.5,25.7,,,,,,,,,,,,
10145,Demo Hitter 145,2012,22,Hitter,DH,5.69,182.8,132.3,0.379,0.519,0.221,35.0,11.6,14.9,-2.1,-5.1,90.1,11.6,49.0,12.0,72.3,26.6,21.1,26.9,,,,,,,,,,,,
10145,Demo Hitter 145,2013,23,Hitter,DH,4.85,155.7,133.2,0.397,0.476,0.25,43.0,9.3,17.4,1.4,-3.5,91.2,11.5,50.0,2.9,73.8,30.4,22.6,28.0,,,,,,,,,,,,
10145,Demo Hitter 145,2014,24,Hitter,DH,6.21,170.8,151.5,0.371,0.532,0.268,30.0,12.4,22.0,0.4,-2.3,94.2,14.5,51.8,14.5,74.7,25.9,25.1,25.7,,,,,,,,,,,,
10146,Demo Hitter 146,2020,27,Hitter,C,2.57,132.0,133.0,0.317,0.439,0.183,15.0,8.4,21.0,1.9,-5.2,89.2,7.5,34.4,12.1,71.3,26.2,25.8,28.0,,,,,,,,,,,,
10146,Demo Hitter 146,2021,28,Hitter,C,3.61,148.4,147.5,0.349,0.464,0.197,28.0,11.8,14.2,0.3,-4.9,90.1,11.3,37.6,14.0,72.7,31.8,21.2,27.7,,,,,,,,,,,,
10146,Demo Hitter 146,2022,29,Hitter,C,3.33,128.2,138.8,0.334,0.43,0.204,22.0,9.3,21.4,1.8,1.2,89.8,8.4,40.2,9.3,70.8,26.5,19.1,25.4,,,,,,,,,,,,
10146,Demo Hitter 146,2023,30,Hitter,C,2.79,158.1,117.2,0.334,0.43,0.204,28.0,13.0,20.6,0.0,4.0,86.6,9.5,29.0,14.4,71.4,26.9,23.9,26.6,,,,,,,,,,,,
10146,Demo Hitter 146,2024,31,Hitter,C,2.95,145.1,127.7,0.354,0.415,0.229,17.0,11.7,22.6,2.2,6.7,89.7,8.1,44.3,12.5,71.4,27.0,22.4,26.4,,,,,,,,,,,,
10146,Demo Hitter 146,2025,32,Hitter,C,2.58,134.4,125.2,0.353,0.474,0.217,26.0,7.3,21.0,1.8,-3.2,91.0,6.5,42.7,14.3,72.1,27.5,23.1,26.1,,,,,,,,,,,,
10146,Demo Hitter 146,2026,33,Hitter,C,2.55,117.9,137.4,0.33,0.437,0.175,29.0,8.8,20.0,-0.3,-1.3,91.7,11.2,41.0,9.0,71.2,25.4,23.5,27.1,,,,,,,,,,,,
10147,Demo Hitter 147,2019,25,Hitter,1B,2.21,119.0,118.2,0.33,0.472,0.163,16.0,9.1,18.4,2.0,2.8,89.8,9.7,39.5,10.6,68.9,31.9,25.4,26.8,,,,,,,,,,,,
10147,Demo Hitter 147,2020,26,Hitter,1B,1.93,128.5,118.3,0.341,0.42,0.164,20.0,8.5,19.7,1.9,6.6,85.5,8.9,46.1,13.2,71.9,26.5,23.3,27.1,,,,,,,,,,,,
10147,Demo Hitter 147,2021,27,Hitter,1B,2.84,127.0,118.7,0.337,0.427,0.216,22.0,7.0,21.5,0.7,-6.0,88.2,8.8,39.4,10.1,73.4,24.8,26.5,25.5,,,,,,,,,,,,
10147,Demo Hitter 147,2022,28,Hitter,1B,3.75,124.9,133.4,0.309,0.494,0.198,21.0,10.1,22.4,-1.3,-2.5,89.2,15.3,48.7,6.4,69.0,25.6,24.4,27.1,,,,,,,,,,,,
10148,Demo Hitter 148,2016,23,Hitter,SS,4.55,127.9,143.8,0.35,0.507,0.234,38.0,10.0,16.7,0.2,3.3,90.3,15.7,47.9,7.8,71.6,29.7,18.0,27.7,,,,,,,,,,,,
10148,Demo Hitter 148,2017,24,Hitter,SS,3.03,147.7,127.5,0.323,0.457,0.173,25.0,12.6,16.8,0.0,-8.9,88.0,12.7,46.1,11.5,72.5,27.9,22.3,27.2,,,,,,,,,,,,
10148,Demo Hitter 148,2018,25,Hitter,SS,4.11,144.7,154.7,0.342,0.47,0.221,37.0,8.6,19.6,-0.3,-0.0,92.0,12.4,41.5,10.5,71.2,27.2,22.9,26.8,,,,,,,,,,,,
10148,Demo Hitter 148,2019,26,Hitter,SS,3.87,139.1,134.3,0.366,0.461,0.185,32.0,9.7,24.8,0.7,-2.3,91.1,7.2,46.8,15.0,75.3,21.9,17.9,28.2,,,,,,,,,,,,
10149,Demo Hitter 149,2019,27,Hitter,DH,5.67,156.5,168.1,0.364,0.495,0.243,36.0,9.8,19.7,1.9,2.8,91.8,13.8,50.6,18.0,73.3,26.4,19.6,27.1,,,,,,,,,,,,
10149,Demo Hitter 149,2020,28,Hitter,DH,3.31,145.4,127.7,0.347,0.467,0.195,30.0,8.7,22.9,-0.6,-2.3,89.0,11.1,44.0,2.3,72.7,28.1,20.0,27.1,,,,,,,,,,,,
10149,Demo Hitter 149,2021,29,Hitter,DH,5.97,163.0,159.5,0.364,0.532,0.255,40.0,12.3,21.9,1.6,-3.4,90.5,16.3,47.5,14.6,74.6,22.2,22.2,27.8,,,,,,,,,,,,
10149,Demo Hitter 149,2022,30,Hitter,DH,4.98,150.1,156.9,0.385,0.512,0.207,22.0,8.5,16.1,-1.3,4.8,92.7,12.6,54.3,7.8,70.4,23.7,24.4,25.5,,,,,,,,,,,,
10150,Demo Hitter 150,2013,21,Hitter,LF,1.76,118.8,111.9,0.322,0.423,0.174,13.0,5.2,20.6,3.6,-6.2,87.2,8.1,39.9,17.6,73.0,27.2,27.8,27.0,,,,,,,,,,,,
10150,Demo Hitter 150,2014,22,Hitter,LF,1.91,120.5,126.3,0.351,0.403,0.178,21.0,8.5,24.3,-5.2,0.8,86.9,9.6,38.3,18.3,71.7,31.7,26.9,26.4,,,,,,,,,,,,
10150,Demo Hitter 150,2015,23,Hitter,LF,1.29,119.8,107.0,0.312,0.431,0.176,21.0,10.2,24.5,-0.1,-0.1,84.7,6.6,31.0,11.6,67.7,28.5,27.0,26.0,,,,,,,,,,,,
10150,Demo Hitter 150,2016,24,Hitter,LF,2.13,132.5,132.3,0.321,0.474,0.178,29.0,9.2,23.0,-0.0,0.7,86.8,7.9,38.6,17.4,69.7,28.7,25.2,28.9,,,,,,,,,,,,
10150,Demo Hitter 150,2017,25,Hitter,LF,1.45,127.4,115.1,0.35,0.422,0.166,18.0,9.2,19.7,-3.0,-1.9,89.2,11.0,39.6,10.1,70.8,28.0,24.2,26.2,,,,,,,,,,,,
10150,Demo Hitter 150,2018,26,Hitter,LF,2.14,112.8,113.4,0.337,0.458,0.176,22.0,8.4,18.4,-4.1,2.3,89.8,5.9,39.0,14.6,73.3,33.0,19.4,28.1,,,,,,,,,,,,
10150,Demo Hitter 150,2019,27,Hitter,LF,2.78,127.9,133.2,0.338,0.447,0.197,29.0,10.4,21.5,-1.3,-1.7,90.1,12.9,34.6,7.8,71.0,28.6,19.0,27.6,,,,,,,,,,,,
10150,Demo Hitter 150,2020,28,Hitter,LF,0.65,120.3,118.9,0.335,0.395,0.167,7.0,7.5,28.8,0.4,-1.3,89.9,9.0,30.1,7.5,70.2,23.0,22.3,25.2,,,,,,,,,,,,
10150,Demo Hitter 150,2021,29,Hitter,LF,1.53,118.6,106.0,0.337,0.394,0.141,13.0,10.3,21.0,0.2,4.0,88.2,4.5,34.8,14.6,73.7,27.9,18.7,26.3,,,,,,,,,,,,
10150,Demo Hitter 150,2022,30,Hitter,LF,1.72,125.0,124.5,0.312,0.45,0.192,10.0,10.8,26.7,2.8,0.6,88.5,7.4,34.9,15.2,69.6,27.6,23.7,27.7,,,,,,,,,,,,
10150,Demo Hitter 150,2023,31,Hitter,LF,1.31,117.4,108.5,0.339,0.432,0.156,8.0,8.4,18.4,1.6,5.5,87.3,6.1,39.2,19.8,71.8,30.9,24.9,27.7,,,,,,,,,,,,
10151,Demo Hitter 151,2019,24,Hitter,RF,3.39,152.0,138.4,0.332,0.432,0.212,32.0,11.4,18.7,-2.9,-6.1,88.1,6.6,42.4,13.4,74.3,29.6,26.7,28.2,,,,,,,,,,,,
10151,Demo Hitter 151,2020,25,Hitter,RF,4.46,137.3,141.3,0.364,0.535,0.237,22.0,7.0,16.9,2.2,-4.4,90.3,9.9,39.9,12.0,70.9,25.2,24.0,27.5,,,,,,,,,,,,
10151,Demo Hitter 151,2021,26,Hitter,RF,4.18,129.5,139.0,0.372,0.477,0.228,33.0,10.0,20.2,-0.1,4.1,91.0,10.4,47.1,17.6,71.7,25.4,26.0,27.3,,,,,,,,,,,,
10151,Demo Hitter 151,2022,27,Hitter,RF,3.95,139.9,137.4,0.339,0.441,0.195,35.0,11.6,20.1,2.0,-3.9,88.2,14.6,46.8,6.1,72.8,25.5,23.5,28.3,,,,,,,,,,,,
10151,Demo Hitter 151,2023,28,Hitter,RF,3.6,144.1,131.7,0.353,0.455,0.222,24.0,12.8,20.0,-0.6,-4.3,89.6,11.5,50.0,14.1,71.9,30.9,21.1,26.4,,,,,,,,,,,,
10151,Demo Hitter 151,2024,29,Hitter,RF,3.43,142.9,118.7,0.336,0.495,0.22,16.0,13.4,23.6,-2.6,2.3,89.1,13.1,39.8,13.0,73.3,29.3,27.3,27.4,,,,,,,,,,,,
10151,Demo Hitter 151,2025,30,Hitter,RF,3.73,150.2,130.8,0.344,0.507,0.208,23.0,8.4,19.3,-2.4,-0.5,89.6,12.1,46.8,17.2,73.6,30.9,19.9,28.5,,,,,,,,,,,,
10151,Demo Hitter 151,2026,31,Hitter,RF,3.62,135.3,130.5,0.349,0.512,0.228,29.0,12.0,18.4,1.9,-2.3,88.7,11.8,44.4,10.2,71.6,33.3,21.6,28.1,,,,,,,,,,,,
10152,Demo Hitter 152,2019,23,Hitter,SS,4.62,156.8,134.2,0.366,0.56,0.233,29.0,12.4,12.0,0.7,-2.8,91.4,13.2,40.3,18.1,70.1,22.2,20.0,25.6,,,,,,,,,,,,
10152,Demo Hitter 152,2020,24,Hitter,SS,5.14,165.8,157.2,0.331,0.458,0.23,34.0,12.5,18.8,1.9,6.4,92.8,13.2,41.2,15.1,73.3,27.1,19.4,27.7,,,,,,,,,,,,
10152,Demo Hitter 152,2021,25,Hitter,SS,3.49,138.7,134.6,0.328,0.472,0.191,30.0,11.3,16.1,0.6,0.7,89.0,9.9,41.3,11.2,70.6,29.5,20.0,26.2,,,,,,,,,,,,
10152,Demo Hitter 152,2022,26,Hitter,SS,5.76,165.4,165.8,0.362,0.503,0.265,29.0,11.0,17.8,-3.1,-0.3,90.2,13.3,48.0,16.6,71.9,26.4,21.0,30.0,,,,,,,,,,,,
10152,Demo Hitter 152,2023,27,Hitter,SS,4.66,151.5,148.5,0.364,0.486,0.217,31.0,9.6,18.8,-3.8,7.4,91.3,13.1,48.9,14.2,73.5,26.4,22.0,28.9,,,,,,,,,,,,
10152,Demo Hitter 152,2024,28,Hitter,SS,3.95,142.2,142.0,0.359,0.489,0.214,31.0,9.3,23.7,-2.3,4.4,90.8,11.6,48.7,13.9,70.7,24.1,23.6,27.5,,,,,,,,,,,,
10152,Demo Hitter 152,2025,29,Hitter,SS,5.56,152.3,162.8,0.372,0.486,0.222,33.0,14.7,22.9,4.3,4.1,91.0,13.1,53.3,19.6,73.8,28.3,20.9,27.1,,,,,,,,,,,,
10152,Demo Hitter 152,2026,30,Hitter,SS,4.56,171.3,138.8,0.356,0.472,0.246,32.0,9.4,18.1,-0.1,1.0,89.8,13.7,49.1,12.3,71.4,25.6,25.8,28.2,,,,,,,,,,,,
10153,Demo Hitter 153,2015,22,Hitter,C,4.97,159.0,144.2,0.363,0.539,0.256,29.0,10.7,14.5,-1.9,6.0,90.8,14.1,41.0,14.8,73.7,31.4,19.5,26.6,,,,,,,,,,,,
10153,Demo Hitter 153,2016,23,Hitter,C,4.6,139.9,147.8,0.336,0.458,0.239,30.0,12.0,21.3,-1.5,0.1,88.8,12.6,46.8,13.3,75.6,20.0,23.7,28.7,,,,,,,,,,,,
10153,Demo Hitter 153,2017,24,Hitter,C,4.89,167.1,147.5,0.366,0.506,0.236,23.0,8.1,17.4,2.1,12.9,91.7,12.1,48.7,17.1,74.2,25.4,26.8,25.8,,,,,,,,,,,,
10153,Demo Hitter 153,2018,25,Hitter,C,6.24,162.6,173.6,0.399,0.545,0.26,33.0,15.6,20.3,3.4,2.0,92.6,14.8,49.2,6.5,72.4,22.1,18.1,28.3,,,,,,,,,,,,
10153,Demo Hitter 153,2019,26,Hitter,C,5.01,151.6,143.1,0.379,0.52,0.212,33.0,11.4,20.6,1.7,10.8,91.3,15.0,46.2,14.6,72.1,29.2,20.8,28.5,,,,,,,,,,,,
10153,Demo Hitter 153,2020,27,Hitter,C,5.1,167.0,159.0,0.359,0.523,0.21,42.0,8.4,20.0,1.0,3.7,92.8,14.7,49.2,11.0,72.5,26.2,22.3,28.4,,,,,,,,,,,,
10153,Demo Hitter 153,2021,28,Hitter,C,4.86,157.1,154.8,0.381,0.504,0.227,37.0,10.1,25.0,-0.0,-6.5,89.7,12.3,38.9,13.0,72.0,29.2,24.6,28.0,,,,,,,,,,,,
10153,Demo Hitter 153,2022,29,Hitter,C,5.41,149.9,145.4,0.353,0.502,0.226,40.0,15.1,18.9,0.3,-10.8,93.2,10.5,49.2,14.4,72.8,21.3,13.9,30.5,,,,,,,,,,,,
10153,Demo Hitter 153,2023,30,Hitter,C,4.2,162.4,137.3,0.344,0.458,0.268,27.0,11.2,19.7,-1.6,2.1,89.8,8.0,40.2,12.3,70.5,28.4,18.5,26.0,,,,,,,,,,,,
10153,Demo Hitter 153,2024,31,Hitter,C,3.59,147.8,138.1,0.347,0.479,0.197,33.0,10.6,22.4,-0.1,-6.5,89.2,11.1,41.9,15.4,73.7,27.9,23.3,27.3,,,,,,,,,,,,
10154,Demo Hitter 154,2015,22,Hitter,SS,2.85,130.0,133.7,0.365,0.455,0.216,28.0,10.2,19.0,-0.9,-1.5,89.2,8.8,37.6,17.7,71.5,27.0,25.5,27.3,,,,,,,,,,,,
10154,Demo Hitter 154,2016,23,Hitter,SS,3.34,128.0,116.4,0.36,0.477,0.201,21.0,11.2,19.2,2.7,-0.2,90.0,11.4,40.1,9.4,72.1,28.9,20.7,29.1,,,,,,,,,,,,
10154,Demo Hitter 154,2017,24,Hitter,SS,3.1,138.1,126.2,0.36,0.469,0.192,23.0,10.6,17.1,0.6,5.1,88.8,7.2,43.9,9.8,70.7,24.6,21.4,25.6,,,,,,,,,,,,
10154,Demo Hitter 154,2018,25,Hitter,SS,2.71,143.4,128.8,0.352,0.46,0.211,31.0,10.5,18.1,4.7,6.9,88.5,12.0,40.5,13.0,68.6,29.3,27.9,27.5,,,,,,,,,,,,
10154,Demo Hitter 154,2019,26,Hitter,SS,3.53,135.8,143.4,0.334,0.46,0.175,26.0,11.4,21.2,-1.8,-0.4,91.6,12.1,45.0,10.0,71.5,31.3,24.4,26.0,,,,,,,,,,,,
10154,Demo Hitter 154,2020,27,Hitter,SS,2.98,126.5,132.2,0.358,0.45,0.174,32.0,11.2,25.5,-0.5,-5.7,90.8,12.0,33.7,6.2,72.9,31.9,26.6,27.7,,,,,,,,,,,,
10155,Demo Hitter 155,2020,23,Hitter,1B,2.06,120.5,119.7,0.312,0.431,0.179,15.0,9.8,20.9,-6.1,-5.6,89.5,9.7,42.7,8.2,73.4,31.6,28.2,25.6,,,,,,,,,,,,
10155,Demo Hitter 155,2021,24,Hitter,1B,2.09,127.0,125.3,0.329,0.414,0.174,19.0,8.6,21.7,-2.6,0.4,87.5,11.5,43.6,8.9,71.2,29.9,17.0,28.0,,,,,,,,,,,,
10155,Demo Hitter 155,2022,25,Hitter,1B,0.72,103.3,110.1,0.329,0.445,0.148,15.0,7.2,26.6,-1.4,-2.6,88.6,6.3,38.3,10.6,69.8,32.7,24.8,24.8,,,,,,,,,,,,
10155,Demo Hitter 155,2023,26,Hitter,1B,3.18,127.7,133.5,0.347,0.452,0.212,33.0,11.3,15.5,2.3,2.2,92.0,14.6,41.8,10.1,71.5,26.4,25.3,27.6,,,,,,,,,,,,
10155,Demo Hitter 155,2024,27,Hitter,1B,1.22,104.5,115.1,0.341,0.435,0.149,13.0,9.6,22.1,1.4,10.6,89.5,8.8,42.5,13.8,69.5,37.2,19.9,27.3,,,,,,,,,,,,
10155,Demo Hitter 155,2025,28,Hitter,1B,3.42,129.3,136.9,0.362,0.469,0.207,36.0,10.0,20.6,3.9,-6.3,88.8,11.3,37.3,9.7,71.5,29.7,16.1,26.2,,,,,,,,,,,,
10155,Demo Hitter 155,2026,29,Hitter,1B,2.03,120.0,112.6,0.343,0.455,0.18,25.0,11.4,25.8,-1.5,-2.3,88.4,5.8,37.9,7.7,71.6,31.4,22.2,27.7,,,,,,,,,,,,
10156,Demo Hitter 156,2015,27,Hitter,LF,4.23,143.2,136.2,0.338,0.476,0.22,31.0,13.6,21.3,2.2,-8.3,89.5,9.2,53.4,14.2,71.2,24.6,22.3,28.6,,,,,,,,,,,,
10156,Demo Hitter 156,2016,28,Hitter,LF,4.61,143.8,130.9,0.363,0.503,0.225,37.0,12.6,19.1,2.1,-0.0,91.6,13.9,51.7,7.8,74.1,27.4,21.4,27.5,,,,,,,,,,,,
10156,Demo Hitter 156,2017,29,Hitter,LF,3.22,152.6,141.8,0.349,0.445,0.208,19.0,8.2,25.9,2.8,1.5,91.5,11.0,47.2,14.7,72.7,28.3,29.8,25.9,,,,,,,,,,,,
10156,Demo Hitter 156,2018,30,Hitter,LF,3.43,144.5,146.1,0.359,0.462,0.195,23.0,11.0,19.7,3.8,-2.6,89.4,8.9,54.2,9.3,72.2,29.6,27.6,27.6,,,,,,,,,,,,
10157,Demo Hitter 157,2012,21,Hitter,C,3.93,148.9,143.3,0.364,0.463,0.233,27.0,11.8,20.5,1.2,5.3,90.3,13.5,45.1,6.3,72.4,30.6,19.3,26.0,,,,,,,,,,,,
10157,Demo Hitter 157,2013,22,Hitter,C,4.65,128.2,133.7,0.367,0.49,0.225,37.0,10.9,26.8,-1.3,1.4,92.1,11.0,49.7,8.4,72.2,28.3,20.1,26.9,,,,,,,,,,,,
10157,Demo Hitter 157,2014,23,Hitter,C,5.28,152.9,155.4,0.377,0.467,0.237,33.0,13.5,22.4,-5.3,-7.8,89.6,12.1,53.9,14.3,70.1,24.0,19.9,27.3,,,,,,,,,,,,
10157,Demo Hitter 157,2015,24,Hitter,C,4.51,145.3,144.7,0.355,0.452,0.26,34.0,9.7,26.3,-0.5,-2.1,89.6,8.1,45.6,17.5,75.0,34.1,23.2,28.1,,,,,,,,,,,,
